Date,Category,Longitude,Latitude
12/22/2015,Recovered Stolen Motor Vehicle,-75.14260183,40.02392337
12/22/2015,Recovered Stolen Motor Vehicle,-75.15179228,40.02190354
12/22/2015,Recovered Stolen Motor Vehicle,-75.161751,39.93530412
12/22/2015,Recovered Stolen Motor Vehicle,-75.07398635,40.02044189
12/22/2015,Recovered Stolen Motor Vehicle,,
12/22/2015,Recovered Stolen Motor Vehicle,-75.17630896,39.99998154
12/22/2015,Recovered Stolen Motor Vehicle,-75.01485935,40.04679132
12/22/2015,Recovered Stolen Motor Vehicle,-75.07115257,40.02230128
12/22/2015,Recovered Stolen Motor Vehicle,-75.12932579,39.97729561
12/22/2015,Recovered Stolen Motor Vehicle,-75.09029152,40.03896873
12/22/2015,Recovered Stolen Motor Vehicle,-75.02599768,40.04812474
12/22/2015,Recovered Stolen Motor Vehicle,-75.17159464,39.99619811
12/22/2015,Recovered Stolen Motor Vehicle,-75.06407268,40.01512373
12/22/2015,Recovered Stolen Motor Vehicle,-75.13051233,39.99558038
12/22/2015,Motor Vehicle Theft,-75.12460509,39.97696417
12/22/2015,Vandalism/Criminal Mischief,-75.09608244,40.04599854
12/22/2015,Other Assaults,-75.15401716,39.9198546
12/22/2015,Robbery Firearm,-75.07679311,40.04000672
12/22/2015,All Other Offenses,-75.16411421,39.93621281
12/22/2015,Thefts,-75.22118251,40.0316586
12/22/2015,Fraud,-75.15412247,39.92032244
12/22/2015,Fraud,-75.23716081,39.96331279
12/22/2015,Burglary Residential,-75.17061463,39.93266535
12/22/2015,All Other Offenses,-75.15887488,40.01440384
12/22/2015,Theft from Vehicle,-75.14198683,39.96114871
12/22/2015,All Other Offenses,-75.23950901,39.94599546
12/22/2015,All Other Offenses,-75.14981881,40.03101946
12/22/2015,Thefts,-75.16775866,39.95983388
12/22/2015,Other Assaults,-75.02531476,40.03932524
12/22/2015,Thefts,-75.08479699,40.0745732
12/22/2015,Thefts,-75.24324734,39.94618748
12/22/2015,Burglary Residential,-75.22793912,39.92025955
12/22/2015,Public Drunkenness,-75.15650499,39.95257436
12/22/2015,Burglary Residential,-75.07871074,40.01243883
12/22/2015,Thefts,-75.04649854,40.02728296
12/22/2015,All Other Offenses,-75.24245105,39.94609028
12/22/2015,DRIVING UNDER THE INFLUENCE,-75.01525286,40.12403312
12/22/2015,Vandalism/Criminal Mischief,-75.24489646,39.95580668
12/22/2015,Thefts,-75.08291548,40.0067744
12/22/2015,All Other Offenses,-75.13932462,40.02778559
12/22/2015,Thefts,-75.1545498,39.95129983
12/22/2015,Vandalism/Criminal Mischief,-75.19807608,39.9371473
12/22/2015,Vandalism/Criminal Mischief,-75.08032056,40.0300983
12/22/2015,Prostitution and Commercialized Vice,-75.12852405,39.98812764
12/22/2015,Other Assaults,-75.12198014,40.01959071
12/22/2015,Weapon Violations,-75.15951685,39.98676169
12/22/2015,Fraud,-75.17574794,39.99911377
12/22/2015,Other Assaults,-75.11192819,39.99221142
12/22/2015,Other Assaults,-75.16913809,39.98475716
12/22/2015,Theft from Vehicle,-75.14049504,40.00782474
12/22/2015,All Other Offenses,-75.14382386,40.02155175
12/22/2015,Theft from Vehicle,-75.17989947,39.93945271
12/22/2015,Recovered Stolen Motor Vehicle,-75.15548031,40.00504491
12/22/2015,Theft from Vehicle,-75.16973443,40.07019927
12/22/2015,All Other Offenses,-75.23557169,39.92660967
12/22/2015,Vandalism/Criminal Mischief,-75.1544926,39.96945634
12/22/2015,Vandalism/Criminal Mischief,-75.17531526,39.98272127
12/22/2015,All Other Offenses,-75.24547571,39.96884587
12/22/2015,All Other Offenses,-75.18168558,40.0257425
12/22/2015,Recovered Stolen Motor Vehicle,-75.06450301,40.02553755
12/22/2015,Recovered Stolen Motor Vehicle,-75.15988534,39.9924883
12/21/2015,Vandalism/Criminal Mischief,-75.17453078,39.92477197
12/21/2015,Vandalism/Criminal Mischief,-75.18727237,39.92226385
12/21/2015,Vandalism/Criminal Mischief,-75.17602808,39.9226805
12/21/2015,Vandalism/Criminal Mischief,-75.18574873,39.92487071
12/21/2015,Theft from Vehicle,-75.17972001,39.91941951
12/21/2015,Thefts,-75.0581373,40.04990789
12/21/2015,Thefts,-75.09958418,40.02849021
12/21/2015,Thefts,-75.18239562,39.91301639
12/21/2015,Thefts,-75.06086252,40.04159723
12/21/2015,Vandalism/Criminal Mischief,-75.10317546,40.03926499
12/21/2015,Thefts,-75.14363786,39.92350563
12/21/2015,Robbery Firearm,-75.10671705,40.032882
12/21/2015,Robbery Firearm,-75.07976876,40.0426163
12/21/2015,Vandalism/Criminal Mischief,-75.15542396,39.93177675
12/21/2015,Vandalism/Criminal Mischief,-75.14720332,39.93223769
12/21/2015,Vandalism/Criminal Mischief,-75.15069456,39.91805899
12/21/2015,Theft from Vehicle,-75.06481761,40.05812932
12/21/2015,Theft from Vehicle,-75.06501688,40.0412214
12/21/2015,Theft from Vehicle,-75.06889732,40.05328223
12/21/2015,Theft from Vehicle,-75.07259572,40.04220964
12/21/2015,Theft from Vehicle,-75.06574977,40.05617712
12/21/2015,Thefts,-75.16065585,39.95205766
12/21/2015,Fraud,-75.17662749,39.91819894
12/21/2015,Burglary Residential,-75.16381245,39.94104258
12/21/2015,Burglary Residential,-75.15538525,39.93430746
12/21/2015,Thefts,-75.15793327,39.94276662
12/21/2015,Aggravated Assault Firearm,-75.18434903,39.94595896
12/21/2015,Thefts,-75.16148534,39.95207291
12/21/2015,Thefts,-75.02429782,40.10446795
12/21/2015,Other Sex Offenses (Not Commercialized),-75.01838027,40.03309268
12/21/2015,Fraud,-75.07357156,40.05257566
12/21/2015,Theft from Vehicle,-75.076367,40.04337517
12/21/2015,Burglary Residential,-75.22899584,40.04941092
12/21/2015,Burglary Residential,-75.07011714,40.04186857
12/21/2015,Other Sex Offenses (Not Commercialized),-75.06885835,40.04045257
12/21/2015,Thefts,-75.17043911,39.92043733
12/21/2015,Thefts,-75.18605724,39.91874807
12/21/2015,All Other Offenses,-75.17647103,39.92700361
12/21/2015,Thefts,-75.09958418,40.02849021
12/21/2015,Thefts,-75.10439395,40.04292551
12/21/2015,Embezzlement,-75.15317695,39.91442231
12/21/2015,Theft from Vehicle,-75.08464497,40.00834065
12/21/2015,Thefts,-75.16513227,39.95366074
12/21/2015,Public Drunkenness,-75.17453078,39.92477197
12/21/2015,Thefts,-75.21435749,40.02228513
12/21/2015,Robbery No Firearm,-75.05965257,40.05230623
12/21/2015,Robbery No Firearm,-75.06596023,40.03883297
12/21/2015,Robbery No Firearm,-75.10037395,40.04558828
12/21/2015,Fraud,-75.03355255,40.1169983
12/21/2015,Theft from Vehicle,-75.21878432,39.93403006
12/21/2015,Theft from Vehicle,-75.01117258,40.05844054
12/21/2015,Vandalism/Criminal Mischief,-75.06889732,40.05328223
12/21/2015,Thefts,-75.2331208,40.03658924
12/21/2015,Other Assaults,-74.99359316,40.10480684
12/21/2015,Thefts,-75.15999577,39.92943728
12/21/2015,Other Assaults,-75.17542403,39.92593972
12/21/2015,Fraud,-75.21398616,39.94924251
12/21/2015,Embezzlement,-75.16406997,39.95085025
12/21/2015,Embezzlement,-75.16406997,39.95085025
12/21/2015,Theft from Vehicle,-75.24486756,39.97977306
12/21/2015,Fraud,-75.1535853,39.95113623
12/21/2015,Fraud,-74.96573075,40.08378066
12/21/2015,Thefts,-75.22476731,39.960248
12/21/2015,Robbery Firearm,-75.18150362,40.03410796
12/21/2015,Thefts,-75.15024096,40.00753603
12/21/2015,Other Assaults,-75.1535853,39.95113623
12/21/2015,Burglary Residential,-75.10666108,40.04714507
12/21/2015,Public Drunkenness,-75.16483366,40.04547734
12/21/2015,Burglary Non-Residential,-75.1566984,39.95616872
12/21/2015,Other Assaults,-75.15450373,39.91730926
12/21/2015,Other Assaults,-75.15836925,39.93902034
12/21/2015,Disorderly Conduct,-75.15244465,39.95653831
12/21/2015,Disorderly Conduct,-75.16617291,39.95118987
12/21/2015,Thefts,-75.13977965,39.95427314
12/21/2015,Thefts,-75.1531265,39.9479473
12/21/2015,Thefts,-75.1617852,39.95060268
12/21/2015,Thefts,-75.16994968,39.98486149
12/21/2015,Thefts,-75.15534379,39.97989133
12/21/2015,Fraud,-75.15854566,39.99379581
12/21/2015,Fraud,-75.17700774,39.97464264
12/21/2015,Robbery No Firearm,-75.15845684,39.91887121
12/21/2015,Thefts,-75.23022106,39.93335117
12/21/2015,Other Assaults,-75.08875259,40.0109977
12/21/2015,Other Assaults,-75.08596122,40.01837034
12/21/2015,Fraud,-75.02663029,40.11416229
12/21/2015,All Other Offenses,-75.15692665,39.95151889
12/21/2015,Fraud,-75.23553678,39.95816246
12/21/2015,Narcotic / Drug Law Violations,-75.06956679,40.04648436
12/21/2015,Other Assaults,-75.16667644,39.95377205
12/21/2015,Narcotic / Drug Law Violations,-75.021674,40.03125308
12/21/2015,Fraud,-75.16868607,39.94311649
12/21/2015,Fraud,-75.07818225,40.02241576
12/21/2015,Fraud,-75.07045427,40.02125343
12/21/2015,Other Assaults,-75.23449101,39.96279464
12/21/2015,Other Assaults,-75.09926579,39.99226586
12/21/2015,Other Assaults,-75.09926579,39.99226586
12/21/2015,Other Assaults,-75.17041034,39.9367275
12/21/2015,Thefts,-75.04266861,40.02526201
12/21/2015,Robbery No Firearm,-75.22557852,39.9252168
12/21/2015,Other Assaults,-75.22792473,39.96617721
12/21/2015,Other Assaults,-75.23549513,39.97353699
12/21/2015,Other Assaults,-75.25052814,39.96952137
12/21/2015,Burglary Residential,-75.21987935,39.93337972
12/21/2015,Fraud,-75.21720018,39.94007014
12/21/2015,Other Assaults,-75.2390031,39.9604231
12/21/2015,All Other Offenses,-75.15692665,39.95151889
12/21/2015,All Other Offenses,-75.15043391,39.95069994
12/21/2015,All Other Offenses,-75.23875766,39.92240878
12/21/2015,All Other Offenses,-75.22773783,39.96509271
12/21/2015,Thefts,-75.18053743,40.07211993
12/21/2015,Burglary Residential,-75.02748136,40.03316475
12/21/2015,Other Assaults,-75.18386563,40.0554614
12/21/2015,Narcotic / Drug Law Violations,-75.22042297,39.94150018
12/21/2015,Other Assaults,-75.18514654,39.98019391
12/21/2015,All Other Offenses,-75.15673688,39.95153918
12/21/2015,Aggravated Assault No Firearm,-75.23549513,39.97353699
12/21/2015,Aggravated Assault No Firearm,-75.23549513,39.97353699
12/21/2015,Theft from Vehicle,-75.14242939,39.9560966
12/21/2015,Theft from Vehicle,-75.14187547,39.95172179
12/21/2015,Burglary Residential,-75.17773584,40.08267223
12/21/2015,Theft from Vehicle,-75.05203545,40.02740348
12/21/2015,Robbery No Firearm,-75.20346295,39.94993328
12/21/2015,Other Assaults,-75.11903301,40.00826655
12/21/2015,Other Assaults,-75.11903301,40.00826655
12/21/2015,Other Assaults,-75.15074888,40.00918144
12/21/2015,Theft from Vehicle,-75.07326506,40.08303122
12/21/2015,Other Assaults,-75.11777478,39.99195885
12/21/2015,Other Assaults,-75.10447795,39.98944891
12/21/2015,Narcotic / Drug Law Violations,-75.22797841,39.97566523
12/21/2015,Thefts,-75.17930532,39.93937415
12/21/2015,Thefts,-75.18486957,39.93212107
12/21/2015,Thefts,-75.17702742,39.94513658
12/21/2015,Thefts,-75.23235442,39.88354554
12/21/2015,Narcotic / Drug Law Violations,-75.12933059,39.99797136
12/21/2015,Thefts,-75.15994233,39.95188657
12/21/2015,Theft from Vehicle,-75.14379853,40.02535744
12/21/2015,Other Assaults,-75.14480051,40.03911227
12/21/2015,Other Assaults,-75.1416138,40.05363347
12/21/2015,Other Assaults,-75.12807228,40.0293293
12/21/2015,Weapon Violations,-75.09230355,40.0343705
12/21/2015,Other Assaults,-75.16981971,40.02845954
12/21/2015,Thefts,-75.16871356,39.95151234
12/21/2015,Burglary Residential,-75.11466087,39.97918294
12/21/2015,All Other Offenses,-75.1716695,39.96079825
12/21/2015,Burglary Residential,-75.14131312,40.04894585
12/21/2015,Burglary Residential,-75.14002884,40.05189569
12/21/2015,Burglary Residential,-75.1215946,40.04369896
12/21/2015,All Other Offenses,-75.10311554,40.01299405
12/21/2015,Thefts,-75.15519789,39.95137355
12/21/2015,Thefts,-75.03386608,40.03562993
12/21/2015,Burglary Non-Residential,-75.17225304,39.95039044
12/21/2015,Burglary Residential,-75.13975368,40.04383402
12/21/2015,Burglary Residential,-75.23844924,39.95084382
12/21/2015,Thefts,-75.23182471,39.96563595
12/21/2015,Aggravated Assault No Firearm,-75.20647817,39.96920435
12/21/2015,Robbery Firearm,-75.04563936,40.02630617
12/21/2015,Theft from Vehicle,-75.16818951,39.94934154
12/21/2015,Theft from Vehicle,-75.16748229,39.96455654
12/21/2015,Other Assaults,-75.11913984,40.00027361
12/21/2015,Other Assaults,-75.15041744,40.00244383
12/21/2015,Aggravated Assault No Firearm,-75.03088523,40.03237397
12/21/2015,Other Assaults,-75.23690352,40.043237
12/21/2015,Thefts,-75.15621858,39.97848204
12/21/2015,Thefts,-75.14509618,39.94288862
12/21/2015,Thefts,-75.02869388,40.10307174
12/21/2015,Thefts,-75.04618493,40.086264
12/21/2015,Theft from Vehicle,-75.14210061,39.94965551
12/21/2015,Theft from Vehicle,-74.9662129,40.10657823
12/21/2015,All Other Offenses,-75.22867152,39.96061078
12/21/2015,Fraud,-75.16907454,39.93053527
12/21/2015,Other Assaults,-75.05706568,40.06133638
12/21/2015,Other Assaults,-75.17704682,39.95246585
12/21/2015,Thefts,-75.23190398,39.96264896
12/21/2015,Theft from Vehicle,-75.12493217,39.99333137
12/21/2015,Robbery No Firearm,-75.22098446,39.96747476
12/21/2015,All Other Offenses,-75.12880236,40.03527314
12/21/2015,Other Assaults,-75.20018841,39.96194704
12/21/2015,All Other Offenses,-75.22791069,39.97490353
12/21/2015,All Other Offenses,-75.16074105,39.98855606
12/21/2015,Fraud,-75.24077456,39.96201305
12/21/2015,Other Sex Offenses (Not Commercialized),-75.16441501,40.01108637
12/21/2015,Narcotic / Drug Law Violations,-75.2258585,39.97856803
12/21/2015,Other Assaults,-75.02528877,40.04240547
12/21/2015,Theft from Vehicle,-75.08190306,40.05435175
12/21/2015,All Other Offenses,-75.22780286,39.9554205
12/21/2015,Other Assaults,-75.23247034,39.95426124
12/21/2015,Other Assaults,-75.24742287,39.95566377
12/21/2015,Other Assaults,-75.22388493,39.95437684
12/21/2015,Other Assaults,-75.2270425,39.95958588
12/21/2015,Aggravated Assault No Firearm,-75.23549513,39.97353699
12/21/2015,Other Sex Offenses (Not Commercialized),-75.16202441,39.99755318
12/21/2015,Vandalism/Criminal Mischief,-75.20340943,39.97273828
12/21/2015,All Other Offenses,-75.24358429,39.96812513
12/21/2015,Narcotic / Drug Law Violations,-75.19088776,39.93128297
12/21/2015,Other Assaults,-75.23288065,39.92667012
12/21/2015,Theft from Vehicle,-75.03092065,40.02940989
12/21/2015,All Other Offenses,-75.1703409,40.03022094
12/21/2015,Burglary Residential,-75.17940595,40.04577776
12/21/2015,Other Assaults,-75.25330629,39.96985749
12/21/2015,Other Assaults,-75.12222105,40.04328405
12/21/2015,Rape,-75.08458818,39.98342743
12/21/2015,Fraud,-75.14066377,40.01285414
12/21/2015,Disorderly Conduct,-75.22962688,39.92168054
12/21/2015,Robbery Firearm,-75.22409796,39.95431803
12/21/2015,Other Assaults,-75.12329178,40.04123807
12/21/2015,Theft from Vehicle,-75.17490499,39.96555962
12/21/2015,Other Assaults,-75.15872217,40.04178167
12/21/2015,Thefts,-75.21661041,39.96638382
12/21/2015,Theft from Vehicle,-75.12715986,39.97569659
12/21/2015,Vandalism/Criminal Mischief,-75.13233691,39.99804666
12/21/2015,Thefts,-75.13838791,40.01775717
12/21/2015,Robbery No Firearm,-75.19140835,39.95586808
12/21/2015,Theft from Vehicle,-75.16248749,40.05932157
12/21/2015,Theft from Vehicle,-75.16735412,40.07340178
12/21/2015,Theft from Vehicle,-75.15838367,40.07418185
12/21/2015,Other Assaults,-75.13283524,40.00069041
12/21/2015,Thefts,-75.11638277,39.98641508
12/21/2015,Thefts,-75.11806348,39.992072
12/21/2015,Thefts,-75.22777321,39.95275173
12/21/2015,Other Assaults,-75.18096587,39.99353936
12/21/2015,Other Assaults,-75.23006007,39.96510006
12/21/2015,Thefts,-75.16359856,39.98288781
12/21/2015,Thefts,-75.17638966,39.975329
12/21/2015,Theft from Vehicle,-75.15846537,39.97589556
12/21/2015,All Other Offenses,-75.182373,39.9547681
12/21/2015,Other Assaults,-75.12785097,39.9864291
12/21/2015,Disorderly Conduct,-75.24076384,39.96196925
12/21/2015,Thefts,-75.06749014,40.03016337
12/21/2015,Thefts,-75.15395935,40.01590183
12/21/2015,Vandalism/Criminal Mischief,-75.01490925,40.10377168
12/21/2015,Vandalism/Criminal Mischief,-75.15373513,39.97983568
12/21/2015,Theft from Vehicle,-75.12764564,40.00001999
12/21/2015,All Other Offenses,-75.14817103,40.00573561
12/21/2015,Robbery No Firearm,-75.06789901,40.02664924
12/21/2015,Aggravated Assault No Firearm,-75.12276059,40.02912175
12/21/2015,Theft from Vehicle,-75.24541853,39.95938753
12/21/2015,Other Assaults,-75.1459191,40.03390117
12/21/2015,Burglary Non-Residential,-75.11993733,39.99902386
12/21/2015,Robbery Firearm,-75.13960395,40.06283803
12/21/2015,Narcotic / Drug Law Violations,-75.12528118,39.9918453
12/21/2015,Theft from Vehicle,-75.24076384,39.96196925
12/21/2015,Theft from Vehicle,-75.17021031,40.03025866
12/21/2015,Theft from Vehicle,-75.08352441,40.06985295
12/21/2015,Theft from Vehicle,-75.07713285,40.04695378
12/21/2015,Disorderly Conduct,-75.12964209,39.98760803
12/21/2015,Theft from Vehicle,-75.14419971,40.02404552
12/21/2015,Thefts,-75.13413341,39.96460707
12/21/2015,Thefts,-75.13084489,40.02558307
12/21/2015,Other Assaults,-75.17507595,39.98406197
12/21/2015,Theft from Vehicle,-75.19848386,40.00966705
12/21/2015,Theft from Vehicle,-75.17240123,40.07443548
12/21/2015,Theft from Vehicle,-75.17310412,40.07396146
12/21/2015,Thefts,-75.17187962,39.95181785
12/21/2015,Thefts,-75.16663362,39.99555113
12/21/2015,Thefts,-74.95943282,40.08652071
12/21/2015,Thefts,-74.95871578,40.09082623
12/21/2015,Vandalism/Criminal Mischief,-75.00380605,40.05680696
12/21/2015,Thefts,-75.14952755,40.01696507
12/21/2015,Thefts,-75.1360431,39.99185878
12/21/2015,All Other Offenses,-75.14397143,40.03213789
12/21/2015,Theft from Vehicle,-75.03250491,40.09128391
12/21/2015,DRIVING UNDER THE INFLUENCE,-75.10322985,40.03005777
12/21/2015,DRIVING UNDER THE INFLUENCE,-75.02384823,40.04302001
12/21/2015,Vandalism/Criminal Mischief,-75.16994356,39.9685933
12/21/2015,Thefts,-75.09067589,39.99034326
12/21/2015,Arson,-75.10892349,39.98018102
12/21/2015,DRIVING UNDER THE INFLUENCE,-75.16493617,40.02999801
12/21/2015,Theft from Vehicle,-75.1617291,39.96918098
12/21/2015,Robbery No Firearm,-75.16449863,39.98249064
12/21/2015,Arson,-75.12412456,39.97835403
12/21/2015,Burglary Residential,-75.19186512,39.93342811
12/21/2015,Fraud,-75.15124869,40.00928831
12/21/2015,Fraud,-75.17405177,40.00497276
12/21/2015,Fraud,-75.15459046,39.99394764
12/21/2015,Fraud,-75.17023487,40.00249645
12/21/2015,Thefts,-75.24583827,39.96737965
12/21/2015,Burglary Non-Residential,-75.14699369,40.02849748
12/21/2015,Weapon Violations,-75.14844953,40.02859298
12/21/2015,DRIVING UNDER THE INFLUENCE,-75.23159197,39.91694105
12/21/2015,Theft from Vehicle,-75.12269808,39.98353902
12/21/2015,Theft from Vehicle,-75.19621727,40.04785974
12/21/2015,Thefts,-75.05646607,40.04200574
12/21/2015,Thefts,-75.21718363,39.95900486
12/21/2015,Arson,-75.03297584,40.07224646
12/21/2015,Burglary Residential,-75.0548058,40.06680639
12/21/2015,Theft from Vehicle,-75.12389774,39.9844541
12/21/2015,Aggravated Assault No Firearm,-75.14596068,39.96199072
12/21/2015,Theft from Vehicle,-75.04860195,40.04221102
12/21/2015,Disorderly Conduct,-75.10985765,39.99837248
